date;hashtag;tweet;username;intent;emotion
03/06/2020 02:01;['#indonesia', '#indonesiaterserah'];dari pada di bebasin malah bikin tambah sulit kenapa gk di manfaatin aja di perkerjakan untuk buat masker kah tau apa lah untuk membantu ketika masa sulit ini kan mereka sudah di isolasi di penjara kann malah lebih aman bagi mereka indonesia indonesiaterserah ;mzainul fuadi;negative;sad
03/06/2020 00:54;['#indonesiaterserah'];terserah terserah lo maunya apa ya udah terserah terserah gue ikutin aja indonesiaterserah;peace;negative;anger
03/06/2020 00:35;['#balikindanahaji', '#mendikbuddicarimahasiwa', '#indonesiaabnormal', '#indonesiaterserah', '#newnormalindonesia'];harusnya si seluruh wilayah negara ini seperti ini tes pcr dan rapid tes gratis balikindanahaji mendikbuddicarimahasiwa indonesiaabnormal indonesiaterserah newnormalindonesia ;bcaralahapaadany ;negative;sad
03/06/2020 00:29;['#lockdownindonesia', '#erapandemi', '#newnormal2020', '#sulselbicarabaik', '#hoakscorona'];benarkah indonesia dilockdown dunia karena rakyatnya yang bandel simak selengkapnya di lockdownindonesia erapandemi newnormal2020 sulselbicarabaik hoakscorona ;sulsel bicara baik;negative;anger
03/06/2020 00:28;['#indonesiaterserah'];sejak 2014 indonesia mulai terpuruk dan 2019 semakin dalam nyungsep di got indonesiaterserah ;spark san;negative;anger
02/06/2020 20:55;['#indonesiaterserah'];semakin gila indonesiaterserah;faisalchan22;negative;anger
02/06/2020 20:17;['#covid19malaysia', '#covid19', '#coronaviruspandemic', '#corona', '#indonesiaterserah', '#malaysiagazette', '#covid19malaysia', '#indonesiamelawancovid19'];indonesia pun jeles dengan cara malaysia menangani masalah covidtahniah malaysiathe safiest country in entire world covid19malaysia covid19 coronaviruspandemic corona indonesiaterserah malaysiagazette covid19malaysia indonesiamelawancovid19;h z q m h d;negative;sad
02/06/2020 19:44;['#indonesiaterserah'];intinya indonesiaterserahjaga diri sndr sj mnangani pasiensmw tnp kcwli pk apd inilah new normalklo g ada apd y tinggal tolak apapun kasusnyasblm slmtkn org lain slmtkn diri sndr dlkrn klo diri sndr g slmt mn bs nangani org laing ush ributbutuh slmt dl sjg butuh duit;bramantyadsbshjustquarantine;negative;anger
02/06/2020 17:55;['#ditinggalnikah', '#moveon', '#galau', '#dirumahaja', '#nikah', '#gagalmoveon', '#jomblo', '#mutualankuy', '#balikindanahaji', '#fakgirl', '#medan', '#indonesiaterserah', '#ngewe'];bagaimana cara move on karna ditinggal nikah ditinggalnikah moveon galau dirumahaja nikah gagalmoveon jomblo mutualankuy balikindanahaji fakgirl medan indonesiaterserah ngewe;babangjem;negative;sad
02/06/2020 17:50;['#dirumahaja', '#indonesiaterserah'];udah biarin aja sekarang masanya bukan dirumahaja tapi kini sudah berganti dengan indonesiaterserah cocok buat mereka yg merasa sehat;  firzi  ;negative;anger
02/06/2020 17:49;['#pemprovjatim', '#pemprov', '#jatim', '#jawatimur', '#dana', '#bansos', '#mahasiswa', '#mahasiswi', '#ntt', '#nusatenggaratimur'];pemprov jatim salurkan dana bansos bagi mahasiswa asal ntt pemprovjatim pemprov jatim jawatimur dana bansos mahasiswa mahasiswi ntt nusatenggaratimur ;mwp;positive;love
02/06/2020 17:48;['#indonesiaterserah', '#nadiemmanamahasiswamerana'];new normal yang berasa abnormal katanya new normal tapi gedung gak dipake bayar full kuliah daring tapi subsidi kering mau minta banding eh malah dibanting indonesiaterserah nadiemmanamahasiswamerana;el capitano;negative;anger
02/06/2020 17:42;['#indonesiaterserah', '#indonesiabermasah'];stelah indonesiaterserah kyaknya cocok ko ini indonesiabermasah;zamroni;negative;anger
02/06/2020 17:31;['#garagaracorona', '#bikinsebel'];pas lagi jalanjalan gue papasan sama saudara spontan gue senyum selebarlebarnya wkwkwk eh dia malah no ekspresi oh iya lupa kalau gue lagi pakai masker garagaracorona bikinsebel;qori azmil maghfiroh;negative;sad
02/06/2020 17:08;['#indonesiaterserah'];dari awal seharusnya lockdown jangan hanya sekedar psbb dari awal sudah tidak tepat penanganannya menurutku apalagi skrg psbb pun dilonggarkan malah adalagi new normal wkwkwk makanya tenaga medis da bilang indonesiaterserah ;im not freezy;negative;anger
02/06/2020 16:57;['#ojol', '#pandemicorona', '#bansos', '#bltdanadesa', '#tangerang', '#pemdatanggerang', '#dirumahaja'];sy sebagai ojol yg terdampak dgn pandemicorona hingga kini tdk dpt bansos bltdanadesa tangerang sedangkan pemdatanggerang slalu bicara dirumahaja sedang sy jg butuh kenyataan bukan ocehan ;fakegojek ;negative;sad
02/06/2020 16:45;['#partaiperindo', '#covid19', '#bansos'];kami sebagai anggota simpatisan partaiperindo yg terdampak covid19 ingin jg mendapatkan bansos ;fakegojek ;negative;sad
02/06/2020 16:41;['#indonesiaterserah'];masi ingat bukti kesombongan indonesia tentang virus perihal tidak ingin kalah dari china sampai membuat ilmu palsu seolaholah dukun indonesia beraksi karena ada natuna kemarin bangsa ini miskin orang jujur dan rendah hati indonesiaterserah ;jeckie chen;negative;anger
02/06/2020 16:36;['#indonesiatanggapcorona', '#newnormalselamatkanindonesia', '#newnormalpulihkanekonomi', '#disiplinprotokolnewnormal', '#newnormalcegahphk', '#kartuprakerja'];program kartu prakerja merupakan salah satu solusi terbaik dari pemerintah untuk mengatasi dampak pandemi covid19 indonesiatanggapcorona newnormalselamatkanindonesia newnormalpulihkanekonomi disiplinprotokolnewnormal newnormalcegahphk kartuprakerja ;pejuang nkri;positive;
02/06/2020 16:34;['#bersyukur', '#efekwfh', '#garagaracorona'];kata orang makin berisi tandanya makmur bersyukur efekwfh garagaracorona ;feiby vebriani;positive;joy
02/06/2020 14:54;['#covid19', '#bansos', '#kemensos', '#bltdanadesa', '#wargamiskin', '#indonesia'];wlu sy hidup pas2an namun di saat pandemi covid19 kehidupan saudara2 ku lbh banyak dlm kesusahan bansos kemensosbltdanadesa tdk mereka dapatkan sy jg ucapkan trima kasih buat donatur2 secara pribadi yg msh peduli wargamiskin indonesia;fakegojek ;negative;sad
02/06/2020 14:52;['#indonesiabisa', '#indonesiabisa', '#indonesiaterserah', '#letsfightcovid19together', '#frontlinermalaysia'];indonesiabisa to all frontliners in indonesia kalian harus semangat ya teruskan perjuangan jangan pernah putus asa indonesiabisa indonesiaterserah letsfightcovid19together frontlinermalaysia ;ferdaus lazin ;positive;love
02/06/2020 14:44;['#lurahonduty', '#cengkarengbarathebat', '#bansos', '#bersamakitabisa', '#asndkitangguh'];tetap semangat melayani masyarakat semoga bantuan sosial ini bermanfaat bagi masyarakat lurahonduty cengkarengbarathebat bansos bersamakitabisa asndkitangguh kantor lurah ;ilham agustian;positive;love
02/06/2020 14:33;['#indonesiaterserah', '#covid19'];apa tidak bisa tenang hati mereka melihat uang bantuan untuk rakyat sebanyak itu sampai2 menyalahgunakan jabatan demi uang ada aja persenan dari setiap uang mereka untuk kantong kalian indonesiaterserah covid19;walipedia;negative;anger
02/06/2020 14:33;['#indonesiaterserah', '#covid19'];lagi rame masalah pasien meninggal karena penyakit umum trus keluarga pasien dibayar agar pasien ini dicap meninggalnya karena covid agar rumah sakit mendapat pencairan dana dari pemerintah untuk pengurusan pasien covid indonesiaterserah covid19 ;walipedia;negative;sad
02/06/2020 14:22;['#tolongjangankelewatan', '#indonesiaterserah'];ribuan org sudah jadi korbannya bahkan ratusan ribu tlah terkena imbasnya berbulan bulan sudah berbagai pihak berkorban teman sahabat bahkan keluarga rela mereka kesampingkan lalu masihkah kalian tak peduli kawan tolongjangankelewatan indonesiaterserah;anakmama;negative;sad
02/06/2020 13:12;['#indonesiaterserah', '#rasisme'];dunia sudah gilaa sudah corona rakyat nyalain pemerintahan rakyat saling hujat terus ngejelekin paramedis sekarang ada lagi tentang kabar rasis plislah yoww berdamai indonesiaterserah rasisme;     ;negative;sad
02/06/2020 13:00;['#indonesiaterserah'];kita berencana dulu aja ya biar tuhan yg atur selebihnya kalaupun takdir ngetawain kita kita bisa kan ketawa lebih kenceng indonesiaterserah;indomie;negative;sad
02/06/2020 12:45;['#bansos'];kemendes revisi target penerima blt dana desa jadi 8 juta kpm bansos;kontan news;positive;
02/06/2020 12:18;['#haji2020', '#indonesiaabnormal', '#indonesiaterserah', '#rakyatsambutnewnormal'];gak bisa banget lihat uang nganggur gak ada lagi rasa malu memakai uang yg bukan hak dan miliknya haji2020 indonesiaabnormal indonesiaterserah rakyatsambutnewnormal ;bcaralahapaadany ;negative;anger
02/06/2020 11:04;['#indonesiaterserah'];dapat kiriman surat dr serikat ditempat gw kerja perihal penyesuaian umk dan kejelasan pembayaran gaji yg terlambat 2 12 bulan direktur gw nyangka gw sekongkol dgn karyawan lain padahal gw memposisikan diri gw ada ditengah indonesiaterserah ;arnold;negative;sad
02/06/2020 11:03;['#indonesiaterserah'];jangan menyerahdokter dan perawat meskipun indonesiaterserah kami butuh ketegaran kalian di garda terdepan ;sahala sirait;negative;fear
02/06/2020 10:50;['#bansos'];hingga awal juni blt dana desa sudah disalurkan ke 58 juta kpm bansos;kontan news;positive;
02/06/2020 10:23;['#newnormal', '#psbb', '#indonesiaterserah'];new normal tpi psbb gimana tuh newnormal psbb indonesiaterserah;noname;negative;sad
02/06/2020 08:19;['#selamatharipancasila', '#indonesiaterserah', '#indonesiatidakbaikbaiksaja'];menyindir boleh semua orang mempunyai cara sendiri tetapi bagaimanakah cara kalian untuk mempublikasin ke publik haruslah dengan rinci dan baik tentu harus yang masuk di akal selamatharipancasila indonesiaterserah indonesiatidakbaikbaiksaja;arissaputra;negative;sad
02/06/2020 07:16;['#bansos', '#pilkada', '#kpk', '#rakyatmerdeka', '#rmcoid'];demi memenangkan pilkada penunggang gelap bansos melukai perasaan rakyat bansos pilkada kpk rakyatmerdeka rmcoid ;rakyat merdeka;negative;sad
02/06/2020 06:59;['#bansos', '#covid19', '#bansosbebaskorupsi'];lebih dari 1500 orang sudah mendukung petisi ini kalau kamu juga mau mendukung agar bansos lebih tepat sasaran memiliki pengawasan yg lebih baik tanda tangani petisinya d ya atau klik tautan linktree di bio kami bansos covid19 bansosbebaskorupsi;idea yogyakarta;negative;
02/06/2020 06:30;['#diksihati', '#puisihati', '#puisicorona', '#karenacorona', '#garagaracorona', '#puisipendek', '#motivasi', '#rintiksedu', '#nkcthi', '#katapuan', '#dirumahsaja', '#akaddulusaja'];tak apa bila hari perayaan cintamu terpaksa ditunda sementara demi keselamatan bersama diksihati puisihati puisicorona karenacorona garagaracorona puisipendek motivasi rintiksedu nkcthi katapuan dirumahsaja akaddulusaja;diksi hati;negative;sad
02/06/2020 06:09;['#indonesiaterserah'];pemerintah pusat maunya ini pemerintah daerah maunya itu rakyat ambil jalan tengahx baiiiiiikkkkkk indonesiaterserah whatever what do u want;mentari rama putri;negative;sad
02/06/2020 06:09;['#indonesiaterserah'];yaa intinya solidaritas sistem pat bangsat indonesiaterserah ;;negative;anger
02/06/2020 06:08;['#bayibubu', '#bubuinfo', '#kehamilan', '#parenting', '#lawancovid19', '#dirumahsaja', '#indonesiaterserah'];10 tips untuk menjaga kesehatan anak ini patut dicoba bayibubu bubuinfo kehamilan parenting lawancovid19 dirumahsaja indonesiaterserah ;bayibubucoid;positive;
02/06/2020 05:53;['#newnormal', '#kartuprakerja'];kenaikan iuran bpjs sudah dipertimbangkan dg seksama newnormal kartuprakerja ;silet;negative;
02/06/2020 05:18;['#kartuprakerja', '#phk'];kartuprakerja solusi phk ;renata basuki;positive;joy
02/06/2020 05:15;['#covid19', '#newnormal', '#newnormalpulihkanekonomi', '#kartuprakerja', '#jokowi', '#indonesia'];kena phk akibat pandemi covid19 newnormal newnormalpulihkanekonomi kartuprakerja jokowi indonesia ;jembatan indonesia;negative;sad
02/06/2020 04:40;['#indonesiaterserah'];kesel bgt d pasar dekat rumah penjualnya bnyk bgt yang nga pakai masker sembari berjualan kok ga perduli bgt ya sama kesehatan diri dan orang sekitar indonesiaterserah;g;negative;anger
02/06/2020 04:40;['#dirumahaja', '#nontonfilm', '#serialtv', '#drakor', '#indonesiaterserah', '#blackbusterchannel'];ini dia 5 rekomendasi serial tv bertema kerajaan buat nemenin kalian yang dirumahaja nontonfilm serialtv drakor indonesiaterserah blackbusterchannel ;black buster channel;positive;
02/06/2020 04:10;['#bansos', '#mpr'];bamsoet mengatakan hasil donasi dari penyelenggaraan konser amal virtual berbagi kasih bersama bimbo yang masuk melalui sudah mulai disampaikan ke berbagai kelompok masyarakat bansos mpr ;antaranewscom;positive;love
02/06/2020 02:42;['#indonesiaterserah', '#indonesiamelawancovid19'];bagi yg keluar keluar pls lah stay home kecuali emang penting banget indonesiaterserah indonesiamelawancovid19;peacefull guy;negative;fear
02/06/2020 02:41;['#indonesiaterserah'];bagi orang indo yg positive corona tolong lah jangan peluk2 orang lain nanti yg ada malah nyebar indonesiaterserah;peacefull guy;negative;fear
02/06/2020 02:10;['#bansos', '#janda'];janda 70 tahun di bogor ditampar petugas beras bansos miliknya juga dipotong 15 kg bansos janda via atuser ;donwori;negative;anger
02/06/2020 02:00;['#bansos'];atuser atuser enak bngt mnta dslsaikn scra kkluargaan pnyidik goblok janda 70 tahun di bogor ditampar petugas beras bansos miliknya juga dipotong 15 kg bansos via atuser ;galendra;negative;anger
02/06/2020 01:58;['#indonesiaterserah'];pada 15 mei yang lalu tular satu hashtag yakni indonesiaterserah oleh seorang fromtliners indonesia bagi meluahkan rasa kesal dan kecewa melihat rakyat indonesia yang gagal mematuhi pembatasan sosial berskala besarpsbb dan membuat protes terhadap polis;amir aiman;negative;sad
02/06/2020 01:42;['#indonesia', '#indonesiaterserah'];selamat pagi indonesia aku kira hari ini aku dapat pergi keluar ternyata tidak get well soon indonesia kuu indonesia indonesiaterserah;wadidaw;negative;sad
02/06/2020 00:35;['#indonesiaterserah', '#indonesiaabnormal', '#indonesiamesum', '#ngewe'];wtf indonesiaterserah indonesiaabnormal indonesiamesum ngewe ;andi mukhtar;negative;anger
02/06/2020 00:03;['#indonesiaterserah'];miris di negara taekland indonesiaterserah ;elfahri100;negative;anger
01/06/2020 23:13;['#indonesiaterserah'];3174 diperpanjang atau tidak terserah indonesiaterserah;biancojol;negative;anger
01/06/2020 22:12;['#stayathomechallenge', '#stayathome', '#indonesiaterserah', '#covid19', '#workfromhome', '#puisicorona', '#syair', '#curahanhati', '#patahhati', '#dekatdihati', '#dirumahaja', '#bacotsantuy', '#hapuscovid19', '#disiplinpolahidupbaru'];pesan untuk corona part 2 kuatlah garda terdepanku use your plz stayathomechallenge stayathome indonesiaterserah covid19 workfromhome puisicorona syair curahanhati patahhati dekatdihati dirumahaja bacotsantuy hapuscovid19 disiplinpolahidupbaru ;rizka rahmah;positive;love
01/06/2020 22:00;['#stayathomechallenge', '#stayathome', '#indonesiaterserah', '#covid19', '#workfromhome', '#puisicorona', '#syair', '#curahanhati', '#patahhati', '#dekatdihati'];pesan untuk corona part 1 kuatlah garda terdepanku stayathomechallenge stayathome indonesiaterserah covid19 workfromhome puisicorona syair curahanhati patahhati dekatdihati ;rizka rahmah;positive;love
01/06/2020 21:59;['#indonesiaterserah'];dear bangsaku yang kita hadapi saat ini bukan hanya virus covid 19 saja namun ego kebodohan dan masih banyak lagi sekiranya wabah ini bisa membuat kita sadar dan kita dapat mengoreksi lagi tentang perbuatan yang telah kita lakukan selama ini indonesiaterserah;svenon;negative;sad
01/06/2020 21:14;['#dekatdihati', '#keperawanan', '#dirumahaja', '#indonesiaterserah', '#recehkantwitter', '#kebijakansemrawut', '#fiersabesari', '#motivationalquotes', '#recehkantwitter', '#katabijak', '#katakata', '#quotes'];dirumah aja di luar banyak jagoan dekatdihati keperawanan dirumahaja indonesiaterserah recehkantwitter kebijakansemrawut fiersabesari motivationalquotes recehkantwitter katabijak katakata quotes;olah bathin;negative;anger
01/06/2020 20:34;['#stayathome', '#indonesiaterserah', '#covid19', '#workfromhome', '#staysafe', '#stayathomechallenge']; pesan untuk corona may you all enjoy it thanks for your support stayathome indonesiaterserah covid19 workfromhome staysafe stayathomechallenge ;rizka rahmah;positive;love
01/06/2020 19:49;['#bansos'];janda 70 tahun di bogor ditampar petugas beras bansos miliknya juga dipotong 15 kg jika benar kejadian inisegera seret petugasberani tampar org tua bansos via atuser ;nkri;negative;anger
01/06/2020 19:45;['#dirumahaja', '#indonesiaterserah'];dari dirumahaja hingga indonesiaterserah sudah banyak yang merasa resah tak sedikit jua yang mempertanyakan lemahnya regulasi sibuk menagih orang lain hingga lupa menagih diri sendiri pada setiap keluh kesah yang tak terarah sudah sepatutnya kita berbenah puisi nglilir;;negative;sad
01/06/2020 19:23;['#pride2020', '#bacotsantuy', '#disiplinprotokolnewnormal', '#indonesiaterserah'];ditarik lagi ibu di gorontalo menangis cari pinjaman demi kembalikan dana blt pride2020 bacotsantuy disiplinprotokolnewnormal indonesiaterserah;guesman laeta;negative;sad
01/06/2020 19:23;['#pantun', '#indonesiaterserah', '#dirumahaja', '#indonesiaambyar'];ya maklomm semuaa akan berakhir indah kookkk pantun indonesiaterserah dirumahaja indonesiaambyar ;muammar toyyib apif;negative;sad
