date;hashtag;tweet;username;intent;emotion;Rand
22/05/2020 19:00;['#indonesiaterserah'];kawan semua semoga allah berikan kesehatanallah berikan kekuatan pada kita semua dari pandemi virus cina iniindonesiaterserah pictwittercomfkam6ifwk6;kangbendera ;positive;love;0,000713596
27/06/2020 10:38;['#kartuprakerja'];ayo dong kpk segera tindak tegas program kartuprakerja ini agar tidak muncul program2 serupa yang dinilai memboroskan anggaran negara apalagi di tengah pandemi saat ini atuser ;ma;negative;fear;0,769788771
24/06/2020 17:27;['#indonesiaterserah'];haruskah aku bilang indonesiaterserah;minigold karawangrestu kurnia p;negative;sad;0,408201617
13/06/2020 08:18;['#mensos', '#juliaribatubara', '#kemensoshadir', '#bansos', '#banten'];lewat bansos menteri sosial juliari batubara sapa 51 ponpes se provinsi banten cc atuser mensos juliaribatubara kemensoshadir bansos banten;satriya mudha;positive;;0,391872483
12/07/2020 05:02;['#bansos', '#binong', '#corona', '#pemberianbansos', '#berita', '#beritahits', '#tangerang'];kelurahan binong memberikan bansos ke daerah binong permai curug kabupaten tangerang sabtu 1172020 bansos binong corona pemberianbansos berita beritahits tangerang kunjungi website dan channel youtube kami web yt beenong tv;beenong tv;positive;love;0,206902228
08/07/2020 13:04;['#indonesiaterserah'];oia sama om tante dan dikadik yang tiap sore atau pagi keluar rumah naik motor ga pake helm cuman celingak celinguk doang kaya sampah baiknya dikremasi indonesiaterserah;ye666azi;negative;anger;0,677340295
23/06/2020 19:18;['#newnormal', '#pedulicovid', '#indonesiaterserah'];new normal okeee stay safe yaa smua trus jangan lupa tetep pake masker plis jangan bolot newnormal pedulicovid indonesiaterserah;liana oktiviana;negative;anger;0,618813908
08/07/2020 02:52;['#apakabaripk', '#covid19', '#indonesiaterserah'];amerika masih di urutan 1ayo indonesia jgn mau kalah usaha terus biar bisa nyaingin amerikayok bisa yok mau pandemik cepat selesai tapi makin berulah makasih para jingan2 vangkesaya udah 4 bulan cuma di rumah apakabaripk covid19 indonesiaterserah ;titaaaaaaa;negative;anger;0,812310715
07/06/2020 04:32;['#bansos', '#solidaritas', '#pedulirakyatdesa'];kondisi ini di daerah kebumen jawa tengahsaya dan teman2 berkoordinasi mei kemarin saat idul fitri kami semua beda agama tapi satu tujuan memberi bansos buat orang kecil yang rumahnya tidak terjangkau ambil bansos bansos solidaritas pedulirakyatdesa ;jenie fengshui;positive;love;0,418100965
01/06/2020 01:06;['#dirumahaja', '#pakaimasker', '#jagajarak', '#indonesiakuat', '#indonesiasehat', '#indonesiaterserah'];kami mengucapkan selamat hari pancasiladirumahaja pakaimasker jagajarak indonesiakuat indonesiasehat indonesiaterserah ;widayanto;positive;joy;0,141541468
05/07/2020 05:22;['#bansos'];ada yg kantornya dibuat ngurus transaksi sejuta kaleng sarden adaaaaaaaaaaa bansos;ring satoe;negative;anger;0,638531968
21/06/2020 02:48;['#bansos', '#covid19', '#kecamatancibodas', '#kelurahancibodasari', '#komunitastamanpotret'];bansos tahap 5 seorang warga telah mendapatkan bansos tahap 5 bagi warga terdampak pandemi covid19 di malabar kota tangerang sabtu 206 tri handiyatnofreelancephotography bansos covid19 kecamatancibodas kelurahancibodasari komunitastamanpotret ;tri handiyatno;positive;;0,467984683
14/06/2020 19:01;['#tirta', '#indonesiaterserah', '#indonesianewnormal'];kan kan kan dr tirta kan lagi dari awal masa pandemic emang udah caper tirta indonesiaterserah indonesianewnormal;incognitokv;negative;anger;0,424399579
20/06/2020 09:40;['#kartuprakerja', '#partaidemokrat'];itu kebijakan tercela dan harus segera diperbaiki pelatihan online itu tidak relevan saat ini bisnis di manamana bangkrut phk melonjak kenapa jalan keluarnya pelatihan online atuser wakil ketua dewan pertimbangan pd kartuprakerja partaidemokrat ;demokrat tv;negative;fear;0,376322839
28/06/2020 13:08;['#iniruangku', '#bansos', '#jabar'];iniruangku busuknya paket bansos di jabar busuknya 300 kilogram telur ayam di gudang ;media tata ruang;negative;sad;0,195488919
25/06/2020 18:13;['#indonesiaterserah'];amiiin mudah2an sampe aspirasinya indonesiaterserah;aditya joe nugraha;positive;love;0,648060763
21/05/2020 06:55;['#indonesiaterserah'];yuk yuk sadar sesadar sadarnya yang didepan mata bukan musuh yang benarbenar harus ditakutkan apalagi membuat kita terpecah katanya kita nkri baru ada yang berbeda pendapat kok udah bilang indonesiaterserah;riszky;positive;sad;0,475125062
14/07/2020 10:08;['#indonesiaterserah'];indonesia sudah benar benar benar ga tau mau gimana ngadepin ini indonesiaterserah;the next ironman;negative;sad;0,694367045
25/05/2020 10:03;['#indonesiaterserah'];menurut saya psbb jangan di lanjut mendingan pemerintah cukup menghimbau dan memasang papan covid di tempat publikindonesiaterserah;charles harijanto;positive;;0,312235927
13/06/2020 14:14;['#indonesiaterserah', '#indonesiaabnormal'];hahahahaaaaa ditertawain aja deh indonesiaterserah indonesiaabnormal ;rumahaksara;negative;anger;0,063557939
28/06/2020 18:59;['#indonesiaterserah'];yg dangdutan sama kumpul2 di wisma atlet tempat pasien cvd dikarantina bener2 ga menghargai tenaga medis yg udah capek2 bikin kempen indonesiaterserah liatin aja sebentar lagi bakalan ada cluster baru dp 0 di wisma atlet liatin ajaliatiiiinn ;arissulistya;negative;anger;0,134745058
01/06/2020 19:23;['#pride2020', '#bacotsantuy', '#disiplinprotokolnewnormal', '#indonesiaterserah'];ditarik lagi ibu di gorontalo menangis cari pinjaman demi kembalikan dana blt pride2020 bacotsantuy disiplinprotokolnewnormal indonesiaterserah;guesman laeta;negative;sad;0,117927858
25/05/2020 15:07;['#indonesiaterserah'];selamat berjuang indonesiaterserah;ucu;positive;love;0,25586132
29/06/2020 17:02;['#bedahrumah', '#bansos', '#bantuan', '#beritalampung', '#lampostco'];rumah geribik milik seorang janda tua berukuran 10 x 10 meter yang berada di jalan pulau singkep sukarame bandar lampung akhirnya mendapatkan bantuan bedah rumah bedahrumah bansos bantuan beritalampung lampostco ;lampung post official;positive;joy;0,615647818
11/06/2020 11:46;['#indonesiaterserah'];saatnya mengeluarkan tagar indonesiaterserah;yudis;negative;sad;0,418696543
26/06/2020 06:26;['#kartuprakerja', '#kartuprakerjajokowi'];kajian kpk peristiwa pidana diduga kuat telah ada dalam program kartu prakerja atuser kartuprakerja kartuprakerjajokowi;republikacoid;negative;;0,631206428
22/05/2020 23:15;['#bansos'];bansosfpi pasuruan bersama pengusaha madu bagikan 100 paket sembako untuk kaum dhuafa di penghujung ramadhan ;bay watch;positive;love;0,806445604
05/06/2020 10:13;['#indonesiaterserah'];indonesiaterserah atuser keputusan yang sangat bodoh menstop psbb tapi tidak pernah melakukan rapid test swab test berskala nasional jangankan nasional skala kelurahan pun tak ada dan mereka mengklaim kasus corona melambat data bodong melahirkan keputusan bodoh;kira;negative;anger;0,164090756
10/06/2020 09:50;['#desa', '#bansos', '#covid19'];ada juga pemerintahan desanya berhenti tidak bisa mengurus ini itu karena kepala desanya kena covid19 nah untungnya cuma satu desa kalau gak salah ini ujar menteri desa abdul halim iskandar atuser desa bansos covid19 ;kbr;negative;sad;0,524329532
31/05/2020 04:45;['#indonesiaterserah'];semuanya diakibatkan oleh coronacoba kalau nggak ada misal bakda kupat hari ini sudah prepare buat jalanjalandoraemon please dong bantu buat solusinya indonesiaterserah;zaenal;negative;sad;0,317285908
29/05/2020 12:56;['#disiplinpolahidupbaru', '#newnormal', '#bansos', '#pakaimasker'];semoga bermanfaat ditengah pandemi covid19 terimakasih pak atuser atuser atuser atuser atuser disiplinpolahidupbaru newnormal bansos pakaimasker ;erfin sulistyanto;positive;love;0,222069383
01/06/2020 23:13;['#indonesiaterserah'];3174 diperpanjang atau tidak terserah indonesiaterserah;biancojol;negative;anger;0,904084516
30/05/2020 06:43;['#bacotsantuy', '#indonesiaterserah', '#fizi'];kenapa sih pasti ada aja berita setiap harinnya anda tau ini telinga ini mata udah kebal rasanya dengan berbagai masalah semoga setiap masalah di berbagai negara khususnya negara ku tercinta negara indonesia agar terselesaikan aamiin bacotsantuy indonesiaterserah fizi;ikhsan maulana putra;negative;sad;0,831594885
31/05/2020 10:47;['#indonesiaabnormal', '#indonesiaambyar', '#indonesiaterserah'];astaghfirullah indonesiaabnormal indonesiaambyar indonesiaterserah;fayrock;negative;sad;0,188539305
28/05/2020 17:38;['#indonesia', '#indonesiaterserah'];indonesia come on you can do this indonesiaterserah ;hrh;positive;love;0,412277536
31/05/2020 15:10;['#psbb', '#newnormal', '#lockdown', '#karantinawilayah', '#indonesiaterserah'];psbb ada hastag newnormal pulihkan ekonomi istilah itulah yg menggantikan lockdown atau karantinawilayah indonesiaterserah ;karkata rry;negative;fear;0,826686528
26/06/2020 20:36;['#jaga', '#bansos', '#bansoscovid19'];jaga bansos bansoscovid19 jember ;mulyadi;positive;;0,695668515
03/07/2020 02:21;['#bansos'];1313 dengan demikian kita juga bisa membantu pemerintah utk memperbaiki salah sasaran tsb bansos;dewono siswardiyanto;positive;;0,719427511
22/05/2020 09:12;['#indonesiaterserah', '#covid19', '#corona', '#kitahadapibersama', '#kitavscorona', '#peduli'];yg bisa memutus rantai penyebaran covid19 ya diri kitadan kepedulian kita terhadap orang lainindonesiaterserah covid19 corona kitahadapibersama kitavscorona peduli pictwittercomjayxmve8im;habib mintohari;positive;sad;0,729755803
19/06/2020 14:57;['#coronavirus', '#covid19', '#bansos', '#karopenmas', '#polri', '#awisetiyono'];polri temukan 8 kasus penyelewengan dana bansos covid19 di sumut dan banten coronavirus covid19 bansos karopenmas polri awisetiyono;rayu;negative;;0,860020636
31/05/2020 22:28;['#indonesiaterserah', '#indonesiaterserahpakde', '#rambutwarnawarni', '#pemudapemudiindo', '#kidszamannow'];rambut para pemuda pemudi selama quarantine indonesiaterserah indonesiaterserahpakde rambutwarnawarni pemudapemudiindo kidszamannow ;jidunnn;negative;surprise;0,105759422
24/06/2020 03:15;['#bansos', '#danajps', '#infoprobolinggo'];dinsos distribusikan dana jps secara bertahap bansos danajps infoprobolinggo;kraksaan online;positive;;0,632776487
05/07/2020 15:44;['#indonesiaterserah'];ampun2 an liat dimna mana pada berkumpul indonesiaterserah;dickywahyudi0412;negative;anger;0,537794761
22/05/2020 18:24;['#indonesiaterserah'];cuma bisa ngedoain ajasemoga tetap baik sehat selalu untuk kalian yang tidak peduli dengan orang lain indonesiaterserah;pras;positive;love;0,681552572
28/05/2020 08:30;['#cekbansos', '#bansos', '#covid19'];penerima bansos di website ada 3 program bansos gunakan nomor kepesertaan untuk login cekbansos bansos covid19 via atuser;tribunkaltimco;positive;love;0,579634513
08/06/2020 09:05;['#indonesiaterserah'];memalukan indonesiaterserah ;golputers;negative;anger;0,916119726
09/06/2020 09:48;['#bansos'];8 juni 2020 bansos alhamdulillah bst tahap ii untuk 148 orang telah selesai dilaksanakan semoga bermanfaat bagi penerima tetap semangan dan selalu berdoa agar corona segera berdamai dengan kita semua ;kelurahan sukaluyu;positive;love;0,272377798
01/06/2020 16:47;['#dirumahaja', '#indonesiaterserah'];merasa gagal 2 bulan lebih dirumahaja percuma jika yg lain tidak setia untuk di rumah aja dan terserah indonesia jika tim medis menyerah dan gugur satu persatu dengan keegoisan masyarakat indonesiaterserah;layalia;negative;anger;0,915476212
30/05/2020 11:30;['#totalpolitik', '#kabarpolitik', '#leabran', '#vaksin', '#sulfikaramir', '#politik', '#kartuprakerja'];episode 25 kabar politik new normal duit vaksin lebih kecil daripada video prakerja bersama sulfikar amir dan atuser coming soon di youtube total politik totalpolitik kabarpolitik leabran vaksin sulfikaramir politik kartuprakerja ;total politik;negative;anger;0,008246753
12/07/2020 17:08;['#indonesiaterserah'];11 ketika sedang ramai tagar indonesiaterserah dan orangorang seperti di gambar yang ditautkan pada artikel masih ada saja sekarang ;alwari dirumahaja bantusesama;negative;anger;0,125875735
16/06/2020 06:52;['#newnormal', '#indonesiaterserah', '#besokmakanapa', '#kartuprakerja', '#jagajarak'];pemerintah punya newnormal petugas medis punya indonesiaterserah masyarakat punya besokmakanapa pengangguran punya kartuprakerja ukm punya jagajarak;siapa;negative;anger;0,379774166
31/05/2020 23:47;['#covid19', '#lockdown', '#indonesiaterserah'];ya gimana namanya juga 62 orangnya barbar semua gua ga munafik kadang gua juga masih suka keluar kalo lgi ada urusan atau ada kepentingan tapi pakaian gua lengkap sesuai standard outfit covid pas pulang pun gua langsung mandi covid19 lockdown indonesiaterserah ;kynanty;negative;anger;0,597445727
31/05/2020 17:43;['#indonesiaterserah', '#indonesiaterserahpakde'];males ketik lagi nih gue ss aja salah satu chat comment gue mengenai covid lagi di instagram indonesiaterserah indonesiaterserahpakde ;tan ;negative;anger;0,60374019
11/06/2020 18:12;['#indonesiaterserah'];sudahla indonesiaterserah;;negative;sad;0,664211016
13/06/2020 18:46;['#uang', '#semiallah', '#indonesiaterserah'];semakin besar kekuasaan mu semakin besar pula tanggung jawab yang kau tanggung jangan pernah melihat uang yang ditawarkan tetapi lihat orang yang di rugikan dan kenapa uang menjadi tuhan di bumi ini seorang pengadil saja bisa dibelisemiallah indonesiaterserah ;botaq;negative;sad;0,299664678
21/05/2020 15:36;['#indonesiaterserah'];indonesiaterserah bukan berarti menyerah ;husayn;positive;love;0,309057708
03/06/2020 14:41;['#indonesiaterserah'];alahaiii tengok apa jadi kat indonesia time covid pon tau dah rakyat dia cam mn hampeh indonesiaterserah;eyelismail;negative;anger;0,48348479
30/05/2020 05:57;['#kebijakansemrawut', '#indonesiaabnormal', '#indonesiaterserah'];saya rasa indonesia di tiadakan langsung aja sekolah biar kaga kebanyakan skenario kebijakansemrawut indonesiaabnormal indonesiaterserah ;uways al qorni;negative;anger;0,185918434
29/05/2020 17:33;['#newnormal', '#indonesiaterserah', '#musisijalanan', '#pengamen', '#myfashion', '#idontgiveafuck', '#wtf', '#lifeisgood', '#newlight', '#dirumahaja', '#negativecommentwillbeforgiven'];selesai ngamen ditiap terminal ibukota newnormal indonesiaterserah musisijalanan pengamen myfashion idontgiveafuck wtf lifeisgood newlight dirumahaja negativecommentwillbeforgiven ;hsbyasdq;positive;joy;0,871133423
27/06/2020 12:13;['#indonesiasos', '#indonesiahopeless', '#indonesiatiadaharapan', '#indonesiamismanaged', '#indonesiasalahurus', '#indonesiasalahasuhan', '#indonesiawhatever', '#indonesiaterserah', '#indonesiaspeechless', '#indonesiamelongo'];1 lg predikat yg disematkan ke dki jkt kota percepatan persebaran coronacovid19indonesiasos indonesiahopeless indonesiatiadaharapan indonesiamismanaged indonesiasalahurus indonesiasalahasuhan indonesiawhatever indonesiaterserah indonesiaspeechless indonesiamelongo;me;negative;anger;0,201753461
22/05/2020 16:55;['#indonesiaterserah', '#coronavirus'];mencoba speak up tentang indonesiaterserah coronavirus bangga sm semua tim medis ga pernah nyerah dan selalu memberikan yang terbaik pictwittercomsdugjxqqn4;anaa;positive;love;0,756390636
29/05/2020 10:29;['#headlinejakarta', '#bansos', '#baznasdkijakarta', '#pendakwah', '#beritajakarta', '#kabarjakarta', '#infojakarta'];headline jakarta baznas dki jakarta salurkan bantuan bagi 1000 pendakwah headlinejakarta bansos baznasdkijakarta pendakwah beritajakarta kabarjakarta infojakarta;headlinebogor;positive;love;0,1034597
29/05/2020 14:28;['#humor', '#humor', '#kebohonganbaru', '#videoviral', '#indonesiaterserah', '#mutualanskuy'];mohon maaf sebelumnya saya tidak bermaksud menyinggung yang baca dan belagak sok pintar atau kalian merasa tertekan demi kebaikan bersama jadi disini saya mengatakan kiko enak tau humor humor kebohonganbaru videoviral indonesiaterserah mutualanskuy;otongkoil;positive;joy;0,545367892
19/06/2020 01:35;['#pengaduan', '#bansos', '#pengaduanbansos', '#nomorpengaduan', '#dinsos', '#kabtangerang', '#kanalinformasicovid19', '#covid19', '#tangkalcovid19', '#stophoax', '#saringsebelumsharing', '#stopdisinfodemic', '#tangerangtanggapbencana', '#tangerangsemakingemilang']; no pengaduan bansos link pengaduan bansos pengaduanbansos nomorpengaduan dinsos kabtangerang kanalinformasicovid19 covid19 tangkalcovid19 stophoax saringsebelumsharing stopdisinfodemic tangerangtanggapbencana tangerangsemakingemilang ;pemkab tangerang;positive;;0,577934731
04/06/2020 19:42;['#terompetbaghdad', '#newnormal', '#newnormalpulihkanekonomi', '#psbbamiesgagaltotal', '#covid?Ÿ¬19', '#prakerja', '#kartuprakerja', '#malamjumat'];masuk fase new normal pelatihan kartu prakerja digelar offline terompetbaghdad newnormal newnormalpulihkanekonomi psbbamiesgagaltotal covid19 prakerja kartuprakerja malamjumat via atuser;terompetbaghdad;negative;;0,56700528
11/06/2020 13:09;['#indonesiaterserah'];62 merdeka indonesiaterserah ;;positive;love;0,038413945
05/06/2020 17:29;['#indonesiaabnormal', '#indonesiaterserah', '#indonesiaterserahpakde'];optimis positif covid19 akhir juni tembus 50 ribu mampus indons indonesiaabnormal indonesiaterserah indonesiaterserahpakde ;negara materai 6000;negative;anger;0,453296012
